"","Year","Rank","Title","Worldwide Lifetime Gross","Domestic Lifetime Gross","Domestic %","Foreign Lifetime Gross","Foreign %","tt","img","adj","rev","dec"
"21367",2010,"2,088","Edge of Darkness","$81,126,522","$43,313,890","53.4%","$37,812,632","46.6%","tt1226273","https://m.media-amazon.com/images/M/MV5BMTczMDk5MTg5Ml5BMl5BanBnXkFtZTcwOTYyMjE5Mg@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.36671802773498,110877080.144838,"2010's"
"20280",2010,"2,099","Vampires Suck","$80,547,866","$36,661,504","45.5%","$43,886,362","54.5%","tt1666186","https://m.media-amazon.com/images/M/MV5BMTk2MDk0NDU4MF5BMl5BanBnXkFtZTcwNzAyODk2Mw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.36671802773498,110086220.557781,"2010's"
"20134",2010,"2,105","Takers","$80,205,382","$57,744,720","72%","$22,460,662","28%","tt1135084","https://m.media-amazon.com/images/M/MV5BMTg4ODg5NzkzNl5BMl5BanBnXkFtZTcwNzAyODM5Mw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.36671802773498,109618141.50077,"2010's"
"22044",2010,"2,121","Letters to Juliet","$79,293,444","$53,032,453","66.9%","$26,260,991","33.1%","tt0892318","https://m.media-amazon.com/images/M/MV5BMjg0OTU0NDYwNF5BMl5BanBnXkFtZTcwNzUwNTMyMw@@._V1_QL75_UY281_CR0,0,190,281_.jpg",1.36671802773498,108371779.395994,"2010's"
"20228",2010,"2,171","The Back-up Plan","$77,477,008","$37,490,007","48.4%","$39,987,001","51.6%","tt1212436","https://m.media-amazon.com/images/M/MV5BNjAzODM4NTc1OF5BMl5BanBnXkFtZTcwNDU2ODUzMw@@._V1_QL75_UY281_CR0,0,190,281_.jpg",1.36671802773498,105889223.568567,"2010's"
"21722",2010,"2,201","Diary of a Wimpy Kid","$76,196,538","$64,003,625","84%","$12,192,913","16%","tt1196141","https://m.media-amazon.com/images/M/MV5BMTg3NzQ2NDgyNF5BMl5BanBnXkFtZTcwMDc1NzIyMw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.36671802773498,104139182.135593,"2010's"
"21852",2010,"2,205","If You Are the One 2","$76,085,443","$426,894","0.6%","$75,658,549","99.4%","tt1810602","https://m.media-amazon.com/images/M/MV5BMzU3ZGNjNzktZmI2Yi00YWMwLTk4N2UtYzg4YTlkMWE4NmY5XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.36671802773498,103987346.596302,"2010's"
"21384",2010,"2,228","Easy A","$75,026,327","$58,401,464","77.8%","$16,624,863","22.2%","tt1282140","https://m.media-amazon.com/images/M/MV5BMjE1MzU1Mjg1OF5BMl5BanBnXkFtZTcwNDc3NDQ2Mw@@._V1_QL75_UY281_CR0,0,190,281_.jpg",1.36671802773498,102539833.665639,"2010's"
"21383",2010,"2,230","Hubble","$74,996,938","$52,522,904","70%","$22,474,034","30%","tt1433813","https://m.media-amazon.com/images/M/MV5BMTM0NDgwOTU2MV5BMl5BanBnXkFtZTcwNDA3MzUxMw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.36671802773498,102499667.189522,"2010's"
"21100",2010,"2,310","Pokémon: Zoroark: Master of Illusions","$71,143,529","-","-","$71,143,529","100%","tt1690470","https://m.media-amazon.com/images/M/MV5BYTE0NzhhMTktOWI4Zi00YTljLWE1NGUtYmQ2NTVlZWMxZmI5XkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.36671802773498,97233143.6409861,"2010's"
"20619",2010,"2,322","A Turtle's Tale: Sammy's Adventures","$70,627,617","-","-","$70,627,617","100%","tt1230204","https://m.media-amazon.com/images/M/MV5BYzliYTFmODUtMGQ1Ny00MGY2LTkwMTUtZjZkOGJhYTVhNzg5XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.36671802773498,96528037.4098613,"2010's"
"21388",2010,"2,351","The Last Exorcism","$69,432,527","$41,034,350","59.1%","$28,398,177","40.9%","tt1320244","https://m.media-amazon.com/images/M/MV5BNDc4Mjk2MjA0NF5BMl5BanBnXkFtZTcwMzMyNjQ3Mw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.36671802773498,94894686.3620955,"2010's"
"20085",2010,"2,362","Bestseller","$68,813,389","-","-","$68,813,389","100%","tt1655617","https://m.media-amazon.com/images/M/MV5BOTE3ODU0MTQ5Ml5BMl5BanBnXkFtZTgwNDY3NDA2MDE@._V1_QL75_UY281_CR11,0,190,281_.jpg",1.36671802773498,94048499.2958398,"2010's"
"21284",2010,"2,371","StreetDance 2","$68,599,686","-","-","$68,599,686","100%","tt1718903","https://m.media-amazon.com/images/M/MV5BMTIzNTFhNzktODI1NC00ODU5LTkyZGItOWU3MzM1ZmQ5ZGQxXkEyXkFqcGdeQXVyNzMxMzYyOTI@._V1_QL75_UY281_CR1,0,190,281_.jpg",1.36671802773498,93756427.5531587,"2010's"
"20815",2010,"2,393","Legion","$67,918,658","$40,168,080","59.1%","$27,750,578","40.9%","tt1038686","https://m.media-amazon.com/images/M/MV5BMTMzNDg4NjYxOV5BMl5BanBnXkFtZTcwODQyNDg3Mg@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.36671802773498,92825654.3081664,"2010's"
"20694",2010,"2,395","The American","$67,876,281","$35,606,376","52.5%","$32,269,905","47.5%","tt1440728","https://m.media-amazon.com/images/M/MV5BMjAxMDg1NDcxM15BMl5BanBnXkFtZTcwODc3MDg1Mw@@._V1_QL75_UX190_CR0,6,190,281_.jpg",1.36671802773498,92767736.8983051,"2010's"
"21069",2010,"2,402","The Next Three Days","$67,448,651","$21,148,651","31.4%","$46,300,000","68.6%","tt1458175","https://m.media-amazon.com/images/M/MV5BMjA3NTY5ODI4OV5BMl5BanBnXkFtZTcwMjcxNzQ5Mw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.36671802773498,92183287.2681048,"2010's"
"20229",2010,"2,414","Skyline","$66,984,887","$21,393,620","31.9%","$45,591,267","68.1%","tt1564585","https://m.media-amazon.com/images/M/MV5BMjAwNDkwOTc5M15BMl5BanBnXkFtZTcwMTE2MTMwNA@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.36671802773498,91549452.6486903,"2010's"
"20528",2010,"2,473","Hot Tub Time Machine","$64,780,213","$50,287,556","77.6%","$14,492,657","22.4%","tt1231587","https://m.media-amazon.com/images/M/MV5BMTQwMjExODA4Ml5BMl5BanBnXkFtZTcwNTYwMDYxMw@@._V1_QL75_UY281_CR0,0,190,281_.jpg",1.36671802773498,88536284.9476117,"2010's"
"20241",2010,"2,506","Elite Squad 2: The Enemy Within","$63,618,850","$100,119","0.2%","$63,518,731","99.8%","tt1555149","https://m.media-amazon.com/images/M/MV5BMjEzMzMxOTUyNV5BMl5BanBnXkFtZTcwNjI3MDc5Ng@@._V1_QL75_UY281_CR0,0,190,281_.jpg",1.36671802773498,86949029.1987673,"2010's"
"20156",2010,"2,509","Footloose","$63,543,328","$51,802,742","81.5%","$11,740,586","18.5%","tt1068242","https://m.media-amazon.com/images/M/MV5BMTY3MjIzMjk4M15BMl5BanBnXkFtZTcwMzMxMzIzNg@@._V1_QL75_UX190_CR0,8,190,281_.jpg",1.36671802773498,86845811.9198767,"2010's"
"20274",2010,"2,532","Devil","$62,695,489","$33,601,190","53.6%","$29,094,299","46.4%","tt1314655","https://m.media-amazon.com/images/M/MV5BZDVmZGExMTEtNjk5OS00MTFkLWI0ZDMtNzg4YWFmNGY3NjRkXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.36671802773498,85687055.0739599,"2010's"
"21017",2010,"2,591","127 Hours","$60,738,797","$18,335,230","30.2%","$42,403,567","69.8%","tt1542344","https://m.media-amazon.com/images/M/MV5BMTc2NjMzOTE3Ml5BMl5BanBnXkFtZTcwMDE0OTc5Mw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.36671802773498,83012808.8428351,"2010's"
"21022",2010,"2,595","Why Did I Get Married Too?","$60,673,972","$60,095,852","99%","$578,120","1%","tt1391137","https://m.media-amazon.com/images/M/MV5BMjIwMDc4MDgyMF5BMl5BanBnXkFtZTcwNjgxODkxMw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.36671802773498,82924211.3466872,"2010's"
"20910",2010,"2,606","The Ghost Writer","$60,331,447","$15,541,549","25.8%","$44,789,898","74.2%","tt1139328","https://m.media-amazon.com/images/M/MV5BMTI3NzMwMzkyNV5BMl5BanBnXkFtZTcwODk4NjQxMw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.36671802773498,82456076.2542373,"2010's"
"21969",2010,"2,609","Secretariat","$60,321,861","$59,713,955","99%","$607,906","1%","tt1028576","https://m.media-amazon.com/images/M/MV5BMTg0NDI2MTI0N15BMl5BanBnXkFtZTcwNjE4NzU1Mw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.36671802773498,82442974.8952234,"2010's"
"21532",2010,"2,619","Morning Glory","$60,040,976","$31,011,732","51.6%","$29,029,244","48.4%","tt1126618","https://m.media-amazon.com/images/M/MV5BODE0Mjg5ODYtY2ExYi00M2RiLWI1ODgtNTMzNzViY2IxNDY3XkEyXkFqcGdeQXVyMTA5NzUzODM4._V1_QL75_UX190_CR0,0,190,281_.jpg",1.36671802773498,82059084.3020031,"2010's"
"20915",2010,"2,731","Remember Me","$56,032,889","$19,068,240","34%","$36,964,649","66%","tt1403981","https://m.media-amazon.com/images/M/MV5BOTA4MTg1ODkwNF5BMl5BanBnXkFtZTcwMzE5ODAxMw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.36671802773498,76581159.5423729,"2010's"
"20674",2010,"2,742","Cop Out","$55,611,001","$44,875,481","80.7%","$10,735,520","19.3%","tt1385867","https://m.media-amazon.com/images/M/MV5BMTk0NzcxMjYwNF5BMl5BanBnXkFtZTcwMTI4MTIxMw@@._V1_QL75_UY281_CR0,0,190,281_.jpg",1.36671802773498,76004557.6070878,"2010's"
"20537",2010,"2,764","Veda - Atatürk","$55,024,621","-","-","$55,024,621","100%","tt1586001","https://m.media-amazon.com/images/M/MV5BNDg3MjM4MjgzMV5BMl5BanBnXkFtZTcwODMwMjYxMw@@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.36671802773498,75203141.4899846,"2010's"
"20836",2010,"2,774","The Crazies","$54,806,823","$39,123,589","71.4%","$15,683,234","28.6%","tt0455407","https://m.media-amazon.com/images/M/MV5BMjAzMDU5OTg0NV5BMl5BanBnXkFtZTcwNDQ4MjcwMw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.36671802773498,74905473.03698,"2010's"
"20630",2010,"2,817","Little White Lies","$53,319,615","$206,088","0.4%","$53,113,527","99.6%","tt1440232","https://m.media-amazon.com/images/M/MV5BYjIzMzVmN2YtM2VlOS00NTY3LWIwNDktODg4MzQ2MWRlOWJmXkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_QL75_UY281_CR11,0,190,281_.jpg",1.36671802773498,72872879.0523883,"2010's"
"21619",2010,"2,833","From Paris with Love","$52,844,496","$24,077,427","45.6%","$28,767,069","54.4%","tt1179034","https://m.media-amazon.com/images/M/MV5BODAwMDFjNjktMWY2Mi00MmVhLWI0MjYtNzg4OTI0NzA5YzBjXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.36671802773498,72223525.3497689,"2010's"
"20234",2010,"2,864","Detective Dee: The Mystery of the Phantom Flame","$51,899,269","$459,836","0.9%","$51,439,433","99.1%","tt1123373","https://m.media-amazon.com/images/M/MV5BZTRiYzIwMzYtYmMyYi00NTFiLTgzZDgtMjllZDUwOTNhMWY3L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.36671802773498,70931666.568567,"2010's"
"20560",2010,"2,865","Conference of Animals","$51,883,642","-","-","$51,883,642","100%","tt1620449","https://m.media-amazon.com/images/M/MV5BMjAwNjE2Njc1MF5BMl5BanBnXkFtZTcwNDQ2NTk3Nw@@._V1_QL75_UY281_CR6,0,190,281_.jpg",1.36671802773498,70910308.8659476,"2010's"
"21060",2010,"2,882","Daybreakers","$51,417,188","$30,101,577","58.5%","$21,315,611","41.5%","tt0433362","https://m.media-amazon.com/images/M/MV5BNzg3NDYyMDU4Nl5BMl5BanBnXkFtZTcwODA5NzA5Mg@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.36671802773498,70272797.7750385,"2010's"
"20744",2010,"2,927","Alpha and Omega","$50,507,267","$25,107,267","49.7%","$25,400,000","50.3%","tt1213012","https://m.media-amazon.com/images/M/MV5BMTg4NzQ1ODcxMF5BMl5BanBnXkFtZTcwMDg0MTU2Mw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.36671802773498,69029192.3405239,"2010's"
"21631",2010,"2,960","The Switch","$49,843,011","$27,779,426","55.7%","$22,063,585","44.3%","tt0889573","https://m.media-amazon.com/images/M/MV5BODQ5ODc0MjU1N15BMl5BanBnXkFtZTcwMTc3NzcyMw@@._V1_QL75_UY281_CR0,0,190,281_.jpg",1.36671802773498,68121341.6902928,"2010's"
"21020",2010,"2,961","Space Battleship Yamato","$49,827,298","-","-","$49,827,298","100%","tt1477109","https://m.media-amazon.com/images/M/MV5BYWY1MGU0NjktNjFlZC00NDk1LTg4MjgtMWQ2YzVmMDI1YWQ4XkEyXkFqcGdeQXVyMTA3NTQwNDU4._V1_QL75_UY281_CR4,0,190,281_.jpg",1.36671802773498,68099866.449923,"2010's"
"21152",2010,"2,967","She's Out of My League","$49,779,728","$32,010,860","64.3%","$17,768,868","35.7%","tt0815236","https://m.media-amazon.com/images/M/MV5BMTkwMTY5ODA1MF5BMl5BanBnXkFtZTcwODYyNzAxMw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.36671802773498,68034851.6733436,"2010's"
"20438",2010,"2,984","Scott Pilgrim vs. the World","$49,421,974","$33,281,690","67.3%","$16,140,284","32.7%","tt0446029","https://m.media-amazon.com/images/M/MV5BYWQ2OGIyZTgtZmY5MC00NzY3LTg5NDYtMjdkZjgxZmFhZTMzXkEyXkFqcGdeQXVyOTA3ODI3NDA@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.36671802773498,67545902.8320493,"2010's"
"20939",2010,"3,003","Death at a Funeral","$49,050,886","$42,739,347","87.1%","$6,311,539","12.9%","tt1321509","https://m.media-amazon.com/images/M/MV5BMTYzMDQxODE0NF5BMl5BanBnXkFtZTcwODE0MDk0Mw@@._V1_QL75_UY281_CR0,0,190,281_.jpg",1.36671802773498,67038730.1725732,"2010's"
"21445",2010,"3,019","How Do You Know","$48,668,907","$30,212,620","62.1%","$18,456,287","37.9%","tt1341188","https://m.media-amazon.com/images/M/MV5BOTQyMzU4OTk1N15BMl5BanBnXkFtZTcwNTE5MTUxNA@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.36671802773498,66516672.587057,"2010's"
"20858",2010,"3,041","Charlie St. Cloud","$48,190,704","$31,162,545","64.7%","$17,028,159","35.3%","tt1438254","https://m.media-amazon.com/images/M/MV5BMzFkNTUxOTMtMGNjNC00NTUyLWI1NjctMGI0MGM1ZjY1MzY1XkEyXkFqcGdeQXVyMTI1Mzg0ODA5._V1_QL75_UX190_CR0,18,190,281_.jpg",1.36671802773498,65863103.9260401,"2010's"
"20380",2010,"3,053","Heartbreaker","$48,023,509","$504,030","1%","$47,519,479","99%","tt1465487","https://m.media-amazon.com/images/M/MV5BMjI0NjU5ODYwM15BMl5BanBnXkFtZTcwOTk5NDI3Mw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.36671802773498,65634595.5053929,"2010's"
"20286",2010,"3,159","Welcome to the South","$45,896,492","-","-","$45,896,492","100%","tt1529235","https://m.media-amazon.com/images/M/MV5BZDFhMmJlMjItZTk4Yi00YjRhLTgxMDgtM2QzNjA5MDQ1OWVkXkEyXkFqcGdeQXVyNTA0OTU0OTQ@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.36671802773498,62727563.0261941,"2010's"
"21647",2010,"3,179","Machete","$45,491,656","$26,593,646","58.5%","$18,898,010","41.5%","tt0985694","https://m.media-amazon.com/images/M/MV5BZWUxODc2NmItNThkNS00Mzc4LThlYTQtOTYwZjVhYjRiNmMwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR0,0,190,281_.jpg",1.36671802773498,62174266.366718,"2010's"
"20517",2010,"3,187","Confessions","$45,203,103","-","-","$45,203,103","100%","tt1590089","https://m.media-amazon.com/images/M/MV5BYzM2OGQ2NzUtNzlmYi00ZDg4LWExODgtMDVmOTU2Yzg2N2U5XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UY281_CR3,0,190,281_.jpg",1.36671802773498,61779895.779661,"2010's"
"21639",2010,"3,207","The Man from Nowhere","$44,723,232","$528,175","1.2%","$44,195,057","98.8%","tt1527788","https://m.media-amazon.com/images/M/MV5BMTgzMTkxNjAxNV5BMl5BanBnXkFtZTgwMDU3MDE0MjE@._V1_QL75_UY281_CR3,0,190,281_.jpg",1.36671802773498,61124047.4329738,"2010's"
"20705",2010,"3,256","Of Gods and Men","$43,803,417","$3,951,596","9%","$39,851,821","91%","tt1588337","https://m.media-amazon.com/images/M/MV5BMTI5OTE1MDU0MV5BMl5BanBnXkFtZTcwNjE3NjkzNA@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.36671802773498,59866919.6902928,"2010's"
"21684",2010,"3,265","Boy","$43,551,154","$256,211","0.6%","$43,294,943","99.4%","tt1560139","https://m.media-amazon.com/images/M/MV5BMjc4MjQ2ODQyNF5BMl5BanBnXkFtZTcwOTE0NzIzNw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.36671802773498,59522147.3004622,"2010's"
"21350",2010,"3,291","When in Rome","$43,053,376","$32,680,633","75.9%","$10,372,743","24.1%","tt1185416","https://m.media-amazon.com/images/M/MV5BMmViZDQ0OGEtNDJlZS00ZmM0LTk2MTItY2NmNGI4NTliOTg1XkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.36671802773498,58841825.1340524,"2010's"
"20210",2010,"3,328","My Name Is Khan","$42,345,360","$4,018,771","9.5%","$38,326,589","90.5%","tt1188996","https://m.media-amazon.com/images/M/MV5BMTUyMTA4NDYzMV5BMl5BanBnXkFtZTcwMjk5MzcxMw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.36671802773498,57874166.9029276,"2010's"
"21888",2010,"3,340","Going the Distance","$42,059,111","$17,804,299","42.3%","$24,254,812","57.7%","tt1322312","https://m.media-amazon.com/images/M/MV5BMjQ1ODUyMjk5N15BMl5BanBnXkFtZTcwMjAxOTE2Mw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.36671802773498,57482945.2342065,"2010's"
"20827",2010,"3,491","SP: The Motion Picture I","$39,674,739","-","-","$39,674,739","100%","tt1214981","https://m.media-amazon.com/images/M/MV5BMDkwZDYzZWEtNzkxMi00Y2FiLThmMGQtN2Y3MTcyMTUzY2FmXkEyXkFqcGdeQXVyMTEzNzI4Mzc@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.36671802773498,54224181.03698,"2010's"
"20703",2010,"3,616","Kokkuri-san: Gekijô-ban","$37,982,240","-","-","$37,982,240","100%","tt2089722","https://m.media-amazon.com/images/M/MV5BOGVlMDY3NDctNGQ4MC00NGRiLTllZTktMTE4ZjJjZjljMTc4XkEyXkFqcGdeQXVyNjgwNTk4Mg@@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.36671802773498,51911012.1417565,"2010's"
"20139",2010,"3,617","For Colored Girls","$37,981,984","$37,729,698","99.3%","$252,286","0.7%","tt1405500","https://m.media-amazon.com/images/M/MV5BMTExMTA5NjkxNjVeQTJeQWpwZ15BbWU3MDg0NDM5OTM@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.36671802773498,51910662.2619414,"2010's"
"20214",2010,"3,702","Detective Conan: The Lost Ship in the Sky","$36,407,407","-","-","$36,407,407","100%","tt1636815","https://m.media-amazon.com/images/M/MV5BYjUxMDJmMGItMmJhNy00MjE4LTg3YjctYmY2ZGU3MDhmN2NhXkEyXkFqcGdeQXVyMTA0MTM5NjI2._V1_QL75_UX190_CR0,2,190,281_.jpg",1.36671802773498,49758659.4899846,"2010's"
"21853",2010,"3,705","Furry Vengeance","$36,351,945","$17,630,465","48.5%","$18,721,480","51.5%","tt0492389","https://m.media-amazon.com/images/M/MV5BMjM5Mzg5NjA0Nl5BMl5BanBnXkFtZTcwMjg3MDEyMw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.36671802773498,49682858.5747304,"2010's"
"21855",2010,"3,708","Inazuma Eleven GO the Movie: The Ultimate Bonds Gryphon","$36,319,231","-","-","$36,319,231","100%","tt2141749","https://m.media-amazon.com/images/M/MV5BZDk2ZjhjOGMtYWE3YS00MTQyLTkwMzUtNjVkZTNiZTA0MmEyXkEyXkFqcGdeQXVyNjc5OTUxNjY@._V1_QL75_UX190_CR0,8,190,281_.jpg",1.36671802773498,49638147.761171,"2010's"
"21039",2010,"3,711","Secret Reunion","$36,298,578","-","-","$36,298,578","100%","tt1535491","https://m.media-amazon.com/images/M/MV5BOTk4YzgwOWYtOWNiMS00MjkwLTg5OWQtYTlmNjQ4OGM1NDIxXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_QL75_UY281_CR3,0,190,281_.jpg",1.36671802773498,49609920.9337442,"2010's"
"21990",2010,"3,726","You Will Meet a Tall Dark Stranger","$36,015,260","$3,248,246","9%","$32,767,014","91%","tt1182350","https://m.media-amazon.com/images/M/MV5BMTkzOTI3MTE0OF5BMl5BanBnXkFtZTcwOTg3NDI3Mw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.36671802773498,49222705.1155624,"2010's"
"20387",2010,"3,751","Faster","$35,626,958","$23,240,020","65.2%","$12,386,938","34.8%","tt1433108","https://m.media-amazon.com/images/M/MV5BMTMyOTQ5MTAxOF5BMl5BanBnXkFtZTcwOTYzMDg5Mw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.36671802773498,48692005.7719569,"2010's"
"20498",2010,"3,818","The Kids Are All Right","$34,758,951","$20,811,365","59.9%","$13,947,586","40.1%","tt0842926","https://m.media-amazon.com/images/M/MV5BMjE4NTMwNDg5MF5BMl5BanBnXkFtZTcwNDY2ODE0Mw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.36671802773498,47505684.9568567,"2010's"
"20303",2010,"3,824","Doraemon The Movie: Nobita's Great Battle of the Mermaid King","$34,702,573","-","-","$34,702,573","100%","tt1613031","https://m.media-amazon.com/images/M/MV5BZGI3Njg2ZWMtMmFmNC00ZWRlLTg4YzAtNTYzYzU0YjRmYmZmXkEyXkFqcGdeQXVyNTAwNzc3ODg@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.36671802773498,47428632.1278891,"2010's"
"20473",2010,"3,834","The Extraordinary Adventures of Adèle Blanc-Sec","$34,604,339","-","-","$34,604,339","100%","tt1179025","https://m.media-amazon.com/images/M/MV5BZjFkOTkyYzMtNWM1My00OGY3LTlhZmYtM2I0ZDNmMjVhY2RhXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_QL75_UY281_CR8,0,190,281_.jpg",1.36671802773498,47294373.9491525,"2010's"
"21661",2010,"3,837","The Lady Shogun and Her Men","$34,597,898","-","-","$34,597,898","100%","tt1571235","https://m.media-amazon.com/images/M/MV5BYzUwOGMzNDMtMDkyNC00ZTEwLWFiZmYtZGE3ZDhlNjU0MDQ2XkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.36671802773498,47285570.9183359,"2010's"
"21453",2010,"3,882","Arthur 3: The War of the Two Worlds","$33,885,979","-","-","$33,885,979","100%","tt0940656","https://m.media-amazon.com/images/M/MV5BODkwNzc4ODYtMWJmMS00N2NkLTgxYWEtMzM3MmIwMWJlMGVjXkEyXkFqcGdeQXVyNDgyODgxNjE@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.36671802773498,46312578.3867488,"2010's"
"20608",2010,"3,884","Camping 2","$33,857,735","-","-","$33,857,735","100%","tt1503096","https://m.media-amazon.com/images/M/MV5BNmFiZTdjZjktY2IxNi00YTBlLTgzYTMtZWY5MjQ4YjI3MDZjXkEyXkFqcGdeQXVyNjc5NTg2MzE@._V1_QL75_UY281_CR11,0,190,281_.jpg",1.36671802773498,46273976.8027735,"2010's"
"20789",2010,"3,942","Dogwood Tree","$33,016,351","-","-","$33,016,351","100%","tt1629284","https://m.media-amazon.com/images/M/MV5BZjM3YzViODctMmZiNy00ZjIxLTk3ZjAtMzhmNTUxMTQyOTZjXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.36671802773498,45124042.1217257,"2010's"
"20571",2010,"3,970","Leap Year","$32,686,500","$25,918,920","79.3%","$6,767,580","20.7%","tt1216492","https://m.media-amazon.com/images/M/MV5BMTgzMTQ2MDQxMF5BMl5BanBnXkFtZTcwODEzOTg5Mg@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.36671802773498,44673228.8135593,"2010's"
"20722",2010,"4,002","Potiche","$32,309,881","$1,618,844","5%","$30,691,037","95%","tt1521848","https://m.media-amazon.com/images/M/MV5BMTQ0OTIyMTQzOV5BMl5BanBnXkFtZTcwODQ5MDA1NA@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.36671802773498,44158496.8366718,"2010's"
"22066",2010,"4,025","You Again","$32,054,369","$25,702,053","80.2%","$6,352,316","19.8%","tt1414382","https://m.media-amazon.com/images/M/MV5BMTM5MzkyMDY0MV5BMl5BanBnXkFtZTcwNDkxNDc1Mw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.36671802773498,43809283.9799692,"2010's"
"21102",2010,"4,258","Rajneeti","$29,459,596","$1,514,558","5.1%","$27,945,038","94.9%","tt1291465","https://m.media-amazon.com/images/M/MV5BOGIzOTdjMDAtNjBkNy00ODdjLThjYzctOWU2NTU1MDc0MGE4XkEyXkFqcGdeQXVyMjY1MjkzMjE@._V1_QL75_UY281_CR8,0,190,281_.jpg",1.36671802773498,40262960.9429892,"2010's"
"21839",2010,"4,263","The Losers","$29,397,654","$23,591,432","80.2%","$5,806,222","19.8%","tt0480255","https://m.media-amazon.com/images/M/MV5BMjU3MTU0NDI4Nl5BMl5BanBnXkFtZTcwMTE0NDMyMw@@._V1_QL75_UX190_CR0,6,190,281_.jpg",1.36671802773498,40178303.6949152,"2010's"
"20530",2010,"4,293","The Santa Claus Gang","$29,181,330","-","-","$29,181,330","100%","tt1680095","https://m.media-amazon.com/images/M/MV5BZGFkYzY0ZmItZWQ0My00ZDA0LWIwNjItZmRkNDU4NDViZDIwXkEyXkFqcGdeQXVyMTQ0MDE5OTI@._V1_QL75_UY281_CR6,0,190,281_.jpg",1.36671802773498,39882649.7842835,"2010's"
"20908",2010,"4,306","Sacrifice","$29,093,560","$29,792","0.1%","$29,063,768","99.9%","tt1726738","https://m.media-amazon.com/images/M/MV5BMTQ0MDE2MDI2OF5BMl5BanBnXkFtZTcwMTYwMDQwOA@@._V1_QL75_UX190_CR0,1,190,281_.jpg",1.36671802773498,39762692.9429892,"2010's"
