"","Year","Rank","Title","Worldwide Lifetime Gross","Domestic Lifetime Gross","Domestic %","Foreign Lifetime Gross","Foreign %","tt","img","adj","rev","dec"
"45180",2020,"5,696","Takizawa Enbujo Zero","$18,091,395","-","-","$18,091,395","100%","tt13616600","https://m.media-amazon.com/images/M/MV5BMGZmYzg5MzEtZjYyZC00YzA5LWE5MTctYjFjNzMwZTliZTAyXkEyXkFqcGdeQXVyMjU0ODQ5NTA@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.15157416423239,20833583.0769231,"2020's"
"45401",2020,"5,699","Freaky","$18,073,433","$9,030,855","50%","$9,042,578","50%","tt10919380","https://m.media-amazon.com/images/M/MV5BMTRkYmJlY2ItNmFlZi00OWVhLTg1ZTctOGE0MjM5ZGMwMmY4XkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_QL75_UX190_CR0,10,190,281_.jpg",1.15157416423239,20812898.5017851,"2020's"
"45465",2020,"5,764","The Promised Neverland","$17,710,977","-","-","$17,710,977","100%","tt11027510","https://m.media-amazon.com/images/M/MV5BMGU4NTQzMmUtMzk0OS00NmY2LTk2Y2QtNTdkNDI2MjA2Nzk4XkEyXkFqcGdeQXVyNjI2ODQwOTM@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.15157416423239,20395503.5365141,"2020's"
"46208",2020,"5,778","Kaiji: Final Game","$17,645,779","-","-","$17,645,779","100%","tt10423160","https://m.media-amazon.com/images/M/MV5BN2I1MDEzMjYtM2M5YS00YTQ3LWJjMWQtN2JiMmFjY2U1NmIyXkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_QL75_UY281_CR5,0,190,281_.jpg",1.15157416423239,20320423.2041545,"2020's"
"46464",2020,"5,789","Hitman: Agent Jun","$17,601,351","-","-","$17,601,351","100%","tt11649614","https://m.media-amazon.com/images/M/MV5BNGFmOWQ0MTYtNGViZi00YmU5LWJkMGYtN2ZlYzRlMTk1OGZjXkEyXkFqcGdeQXVyOTIxNDQ1MTQ@._V1_QL75_UY281_CR3,0,190,281_.jpg",1.15157416423239,20269261.067186,"2020's"
"46027",2020,"5,839","Digimon Adventure: Last Evolution Kizuna","$17,361,009","-","-","$17,361,009","100%","tt9507234","https://m.media-amazon.com/images/M/MV5BZTk1YTExZDktY2RkMi00MmRkLWI2MjItMWVjNzYxNTIzMDhiXkEyXkFqcGdeQXVyNzEyMDQ1MDA@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.15157416423239,19992489.429406,"2020's"
"45410",2020,"5,915","Bye Bye Morons","$16,955,924","-","-","$16,955,924","100%","tt10196398","https://m.media-amazon.com/images/M/MV5BMjRjY2JkYWMtNDA4Yy00OThlLWIxZmEtNzNmYmJlMzdiZWMyXkEyXkFqcGdeQXVyMzA4MDA0Mjc@._V1_QL75_UY281_CR8,0,190,281_.jpg",1.15157416423239,19526004.009088,"2020's"
"45301",2020,"5,966","Baaghi 3","$16,726,510","$721,439","4.3%","$16,005,071","95.7%","tt8366590","https://m.media-amazon.com/images/M/MV5BZTAxNWE2MDItZWFlNS00MWM1LWI1ZjQtN2I5NDBhNWYzZjNhXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_QL75_UY281_CR3,0,190,281_.jpg",1.15157416423239,19261816.7737747,"2020's"
"45561",2020,"6,104","I Still Believe","$16,069,730","$9,868,521","61.4%","$6,201,209","38.6%","tt9779516","https://m.media-amazon.com/images/M/MV5BZTczOTM1ZGEtNzkyNS00NGRmLWI3YjEtZmRlOGZmMzgzNzU2XkEyXkFqcGdeQXVyMjMxOTE0ODA@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.15157416423239,18505485.8941902,"2020's"
"45565",2020,"6,226","The Way Back","$15,490,514","$13,590,514","87.7%","$1,900,000","12.3%","tt8544498","https://m.media-amazon.com/images/M/MV5BYjBjMTgyYzktN2U0Mi00YTJhLThkZDQtZmM1ZDlmNWMwZDQ3XkEyXkFqcGdeQXVyMDU5MDEyMA@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.15157416423239,17838475.7130802,"2020's"
"45265",2020,"6,252","Padre no hay más que uno 2: La llegada de la suegra","$15,373,181","-","-","$15,373,181","100%","tt11506284","https://m.media-amazon.com/images/M/MV5BYzBiNmVmZGItNzg4NS00NmJlLWE2ZmItMzhhZGYyMjc0ZTFjXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.15157416423239,17703358.0616683,"2020's"
"45243",2020,"6,499","The Personal History of David Copperfield","$14,399,270","$1,876,298","13%","$12,522,972","87%","tt6439020","https://m.media-amazon.com/images/M/MV5BN2NhMWM0OGMtOWIwMS00OGM1LWJlN2YtMzc4N2UyOTg5MDlkXkEyXkFqcGdeQXVyNjkwMzAwMjQ@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.15157416423239,16581827.3158066,"2020's"
"46551",2020,"6,526","Nightlife","$14,308,789","-","-","$14,308,789","100%","tt10358022","https://m.media-amazon.com/images/M/MV5BYmZlNjIxZWItY2JkYy00YmJkLWIxYzctNjc1NzU4OTk3MjM3XkEyXkFqcGdeQXVyMTQ1MTgwOA@@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.15157416423239,16477631.7338526,"2020's"
"45890",2020,"6,553","Pawn","$14,193,957","-","-","$14,193,957","100%","tt13273172","https://m.media-amazon.com/images/M/MV5BMzEzYjU5N2QtMjUzYS00MmMzLWJkYzAtNjNhMWIzZWZiM2RkXkEyXkFqcGdeQXVyMjU0ODQ5NTA@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.15157416423239,16345394.1694255,"2020's"
"45579",2020,"6,730","#Alive","$13,432,212","-","-","$13,432,212","100%","tt10620868","https://m.media-amazon.com/images/M/MV5BYmJlOGY2NDUtMWYwZC00OTM0LWFkNGUtOTE5M2M4MGZmNDc1XkEyXkFqcGdeQXVyNDk3NDAzODE@._V1_QL75_UY281_CR3,0,190,281_.jpg",1.15157416423239,15468188.3076923,"2020's"
"45840",2020,"6,744","Howling Village","$13,394,556","-","-","$13,394,556","100%","tt10919074","https://m.media-amazon.com/images/M/MV5BYzQ1YTU1NWEtMzAzYS00MGZhLWEwNjUtZGI1ZjE2MDc1Y2FkXkEyXkFqcGdeQXVyOTMzOTMzMTg@._V1_QL75_UX190_CR0,3,190,281_.jpg",1.15157416423239,15424824.630964,"2020's"
"45093",2020,"6,797","Come Play","$13,182,254","$10,475,990","79.5%","$2,706,264","20.5%","tt8004664","https://m.media-amazon.com/images/M/MV5BYzI4NzU4M2EtNWI2YS00ZjdmLWIzOTQtZmFkYTg2OTlkMTk3XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.15157416423239,15180343.1327491,"2020's"
"45894",2020,"6,923","Samjin Company English Class","$12,761,386","-","-","$12,761,386","100%","tt13210996","https://m.media-amazon.com/images/M/MV5BNzBiNGZmNDUtZDgyNC00ZTczLTliYTYtNmIxMDlmZTE2ZWY0XkEyXkFqcGdeQXVyMTUwMjI2MzY@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.15157416423239,14695682.4173969,"2020's"
"46266",2020,"6,927","Another Round","$12,742,455","-","-","$12,742,455","100%","tt10288566","https://m.media-amazon.com/images/M/MV5BOTNjM2Y2ZjgtMDc5NS00MDQ1LTgyNGYtYzYwMTAyNWQwYTMyXkEyXkFqcGdeQXVyMjE4NzUxNDA@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.15157416423239,14673881.9668939,"2020's"
"45797",2020,"6,944","News of the World","$12,668,325","$12,668,325","100%","$0","-","tt6878306","https://m.media-amazon.com/images/M/MV5BMDNlNmVlNDItMjE3Yi00ZTA3LWIyOTktNDhhMGFlZjk5ZDQ0XkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.15157416423239,14588515.7740993,"2020's"
"45925",2020,"6,954","Collectors","$12,640,113","-","-","$12,640,113","100%","tt13428686","https://m.media-amazon.com/images/M/MV5BYmNkNDcwMDEtM2E5Mi00NzgwLThkM2ItZGI5NjQ5MDBlNjRiXkEyXkFqcGdeQXVyMTA5NzUzODM4._V1_QL75_UY281_CR3,0,190,281_.jpg",1.15157416423239,14556027.563778,"2020's"
"46278",2020,"7,059","Shinchan: Crash! Scribble Kingdom and Almost Four Heroes","$12,221,804","-","-","$12,221,804","100%","tt12850062","https://m.media-amazon.com/images/M/MV5BMDczN2FjNDQtMGZhMC00NjljLWE2ZjQtYzU5YWQ5ZjA0OTIxXkEyXkFqcGdeQXVyNTk5ODg4NDA@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.15157416423239,14074313.7267121,"2020's"
"46618",2020,"7,074","Ducobu 3","$12,157,793","-","-","$12,157,793","100%","tt10658928","https://m.media-amazon.com/images/M/MV5BZjY5ZTBkMDEtYmJiNi00MTVjLWFjNDktZjM5MjA0YmM4NGZlXkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_QL75_UY281_CR9,0,190,281_.jpg",1.15157416423239,14000600.3128854,"2020's"
"46432",2020,"7,215","Wotakoi: Love Is Hard for Otaku","$11,702,371","-","-","$11,702,371","100%","tt9018612","https://m.media-amazon.com/images/M/MV5BODkyNTU5MWItMWQ1Zi00ZWQwLWJjMzAtMDE2YzZiMWQ3YmE0XkEyXkFqcGdeQXVyNDQxNjcxNQ@@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.15157416423239,13476148.1038624,"2020's"
"45310",2020,"7,431","30 jours max","$11,020,901","-","-","$11,020,901","100%","tt11206302","https://m.media-amazon.com/images/M/MV5BYWNjZWQ1OTItOGYzYS00YjZlLThhOTktY2Q5ZWZlNDQxMzFmXkEyXkFqcGdeQXVyNzg5ODQxNDU@._V1_QL75_UY281_CR9,0,190,281_.jpg",1.15157416423239,12691384.8581629,"2020's"
"46615",2020,"7,450","Bigfoot Family","$10,987,975","-","-","$10,987,975","100%","tt9204164","https://m.media-amazon.com/images/M/MV5BMjNkYjUzODItNGM3ZS00Y2JjLWI2OTUtZjZmYjkzZTQzMTdmXkEyXkFqcGdeQXVyNjYxNzY5MjE@._V1_QL75_UY281_CR11,0,190,281_.jpg",1.15157416423239,12653468.1272314,"2020's"
"46536",2020,"7,452","The Voice of Sin","$10,983,063","-","-","$10,983,063","100%","tt10206818","https://m.media-amazon.com/images/M/MV5BMjIwNzNkYmUtY2UwOC00ZTc1LTg4MTUtYjRkY2U2MmI5MDNkXkEyXkFqcGdeQXVyMTA3MDk2NDg2._V1_QL75_UY281_CR5,0,190,281_.jpg",1.15157416423239,12647811.5949367,"2020's"
"46364",2020,"7,511","Let Him Go","$10,835,686","$9,358,025","86.4%","$1,477,661","13.6%","tt9340860","https://m.media-amazon.com/images/M/MV5BNGNhN2I2NzEtMzFiMy00Y2IzLTk0OTctNjcxZmYwYjIyMzEzXkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.15157416423239,12478096.0493346,"2020's"
"46136",2020,"7,527","One Second","$10,791,301","-","-","$10,791,301","100%","tt8959680","https://m.media-amazon.com/images/M/MV5BZjZhYzYxMjItZjgwZS00ZWY4LTljMDAtZDFiZDg5YWFlMjBhXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_QL75_UY281_CR6,0,190,281_.jpg",1.15157416423239,12426983.4300552,"2020's"
"45774",2020,"7,530","Me contro Te - Il film: La vendetta del Signor S","$10,779,891","-","-","$10,779,891","100%","tt11559652","https://m.media-amazon.com/images/M/MV5BMGY1YjFlMGEtOTUwMi00YzliLThlODgtZDRlZGNhNWM1ZTQzXkEyXkFqcGdeQXVyMTI5NDIzMzY@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.15157416423239,12413843.9688413,"2020's"
"45157",2020,"7,562","Impractical Jokers: The Movie","$10,691,091","$10,691,091","100%","$0","-","tt9208444","https://m.media-amazon.com/images/M/MV5BNWYwNjVhZDUtZjk2Yi00Mjc5LTkwYWMtMzU2ZDY1N2VjZGU1XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_QL75_UY281_CR0,0,190,281_.jpg",1.15157416423239,12311584.1830574,"2020's"
"45838",2020,"7,592","Two by Two: Overboard!","$10,626,952","-","-","$10,626,952","100%","tt12615474","https://m.media-amazon.com/images/M/MV5BZjM3NDE4NTYtYWJkYy00NWI5LThmNjMtYTFkMGNjMzdiMDU2XkEyXkFqcGdeQXVyNjYxNzY5MjE@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.15157416423239,12237723.3677377,"2020's"
"45853",2020,"7,607","Honest Candidate","$10,597,464","-","-","$10,597,464","100%","tt11812338","https://m.media-amazon.com/images/M/MV5BMDNhOTgzZWUtZThiOS00OTk2LThlZTUtN2U5MWU3MTMxOGNjXkEyXkFqcGdeQXVyOTQwNjAzMjM@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.15157416423239,12203765.7487829,"2020's"
"46639",2020,"7,624","The Hunt","$10,550,350","$5,812,500","55.1%","$4,737,850","44.9%","tt8244784","https://m.media-amazon.com/images/M/MV5BNjg4MjRhZjgtNTIxOS00MmRjLTg4NTEtNjBkNzkwZjAxMjMyXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX190_CR0,10,190,281_.jpg",1.15157416423239,12149510.4836092,"2020's"
"45347",2020,"7,710","Street Dancer 3D","$10,339,127","-","-","$10,339,127","100%","tt9648672","https://m.media-amazon.com/images/M/MV5BYjZlMTg1NDktNzI2My00Mjg2LTk3NzktZWQ5ZDJhYmJkNGExXkEyXkFqcGdeQXVyOTAzMTc2MjA@._V1_QL75_UX190_CR0,28,190,281_.jpg",1.15157416423239,11906271.5339176,"2020's"
"45294",2020,"7,766","My Spy","$10,200,000","-","-","$10,200,000","100%","tt8242084","https://m.media-amazon.com/images/M/MV5BNzMyOWRjYjUtMjc2OC00MWUyLWEzODktYWZlZDYxYjk4MDViXkEyXkFqcGdeQXVyODE0OTU5Nzg@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.15157416423239,11746056.4751704,"2020's"
"45710",2020,"7,831","The Asadas","$10,066,797","-","-","$10,066,797","100%","tt9860350","https://m.media-amazon.com/images/M/MV5BMDUyOWRkOTgtMzliNS00NjUyLWJhN2YtYTc2YjY1MDM5MGU5XkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.15157416423239,11592663.3417722,"2020's"
"45881",2020,"7,999","Stolen Identity 2","$9,687,188","-","-","$9,687,188","100%","tt10127410","https://m.media-amazon.com/images/M/MV5BZjE2ZGRmNmEtZTFlOC00YmQ5LTk1ZWEtOGMxMmMwODFhMTJiXkEyXkFqcGdeQXVyMTIzMjUxMg@@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.15157416423239,11155515.4248621,"2020's"
"45369",2020,"8,018","100% Wolf","$9,642,701","$658,764","6.8%","$8,983,937","93.2%","tt8774798","https://m.media-amazon.com/images/M/MV5BYmRiYTM3ZGMtNzA1Yy00OWQ1LWE2ZGEtZTRiYzYyZDZjYWYwXkEyXkFqcGdeQXVyMjMwODE4ODI@._V1_QL75_UY281_CR3,0,190,281_.jpg",1.15157416423239,11104285.3450179,"2020's"
"46329",2020,"8,083","10 Days with Dad","$9,472,077","$2,359","<0.1%","$9,469,718","100%","tt10251538","https://m.media-amazon.com/images/M/MV5BN2ViOGFiODAtNTFmNy00YTZmLTg1NjUtZGI5NmM2ODQ2M2E2XkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_QL75_UY281_CR11,0,190,281_.jpg",1.15157416423239,10907799.1548199,"2020's"
"45477",2020,"8,084","Secret Zoo","$9,471,940","-","-","$9,471,940","100%","tt11566164","https://m.media-amazon.com/images/M/MV5BNTdjNzM5OTItMzYzNC00OWFhLTkxZmMtYzdhMzZhNDBiMTZlXkEyXkFqcGdeQXVyOTIxNDQ1MTQ@._V1_QL75_UY281_CR3,0,190,281_.jpg",1.15157416423239,10907641.3891594,"2020's"
"46218",2020,"8,091","365 Days","$9,458,590","-","-","$9,458,590","100%","tt10886166","https://m.media-amazon.com/images/M/MV5BMDdhYzNkOWQtYWNlNi00NDdjLWJlZDMtMjJjZDYyNjAxM2U1XkEyXkFqcGdeQXVyMTQyMTMwOTk0._V1_QL75_UY281_CR11,0,190,281_.jpg",1.15157416423239,10892267.8740669,"2020's"
"45329",2020,"8,101","Okay Madam","$9,433,525","-","-","$9,433,525","100%","tt12572792","https://m.media-amazon.com/images/M/MV5BODg4ZmM4NTQtMTMxZS00MjA0LWI1ODktMjdmYTI1YjczOTliXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.15157416423239,10863403.6676404,"2020's"
"46392",2020,"8,150","L'appel de la forêt","$9,317,347","-","-","$9,317,347","100%","tt3328070","https://m.media-amazon.com/images/M/MV5BNzdlYjdkNmMtY2FlMS00ZTA4LWFlMGEtZTdiNjM4YTg3MDJlXkEyXkFqcGdeQXVyMTE0Mjc2Mjg5._V1_QL75_UY281_CR4,0,190,281_.jpg",1.15157416423239,10729616.0843882,"2020's"
"46148",2020,"8,269","The Closet","$9,039,424","-","-","$9,039,424","100%","tt11727052","https://m.media-amazon.com/images/M/MV5BYmQzYThhNDgtODhiZS00MjMyLWEyYjItYTM4ODY4YjE5ZTAxXkEyXkFqcGdeQXVyMTMzNjU2MA@@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.15157416423239,10409567.1379422,"2020's"
"45245",2020,"8,298","Malasaña 32","$8,968,845","-","-","$8,968,845","100%","tt10952782","https://m.media-amazon.com/images/M/MV5BMTQzNzkzOGEtYjg2Yy00NjUyLWJkMTgtNjBjYjg3OTFlMGM4XkEyXkFqcGdeQXVyODc0OTEyNDU@._V1_QL75_UY281_CR3,0,190,281_.jpg",1.15157416423239,10328290.1850049,"2020's"
"46427",2020,"8,301","Break the Silence: The Movie","$8,954,345","-","-","$8,954,345","100%","tt12850582","https://m.media-amazon.com/images/M/MV5BMzk3NDQ2NGUtOWY5Zi00MmVmLTg1MTAtNzhmMjhkOTc3YjU2XkEyXkFqcGdeQXVyMTIyNjk5MTE3._V1_QL75_UY281_CR2,0,190,281_.jpg",1.15157416423239,10311592.3596235,"2020's"
"45829",2020,"8,312","I Hate Summer","$8,926,071","-","-","$8,926,071","100%","tt10492998","https://m.media-amazon.com/images/M/MV5BY2Q5ZDdmZWItMmNiYi00MjU5LThmOTAtZDU5N2ZhYmM1NDAzXkEyXkFqcGdeQXVyMTY5OTQzNzY@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.15157416423239,10279032.751704,"2020's"
"46647",2020,"8,319","Downhill","$8,899,195","$8,287,061","93.1%","$612,134","6.9%","tt4558376","https://m.media-amazon.com/images/M/MV5BM2QxMWFlOTktNWY0Mi00MDQ5LWExMTYtNThjZTFhNGZkZjk1XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.15157416423239,10248083.0444661,"2020's"
"45972",2020,"8,335","Les blagues de Toto","$8,859,185","-","-","$8,859,185","100%","tt10233406","https://m.media-amazon.com/images/M/MV5BNGI2NWQ1YmYtNGNiMC00N2E3LThjYTYtMzExZDcyZGQ2NTUxXkEyXkFqcGdeQXVyMTAwMzM3NDI3._V1_QL75_UY281_CR9,0,190,281_.jpg",1.15157416423239,10202008.5621551,"2020's"
"45319",2020,"8,371","Kaguya-sama: Love Is War","$8,794,981","-","-","$8,794,981","100%","tt9816396","https://m.media-amazon.com/images/M/MV5BMWZiYzhlMjgtMDRjMS00MDRhLTgzMjctMzAxYjU2YTBjZjU1XkEyXkFqcGdeQXVyNDQxNjcxNQ@@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.15157416423239,10128072.8945148,"2020's"
"45921",2020,"8,406","The Secret Garden","$8,721,243","-","-","$8,721,243","100%","tt2702920","https://m.media-amazon.com/images/M/MV5BNzQ4OGU3NjUtOGRiNS00NmFkLWE4MmMtODhiNmJjMjBmZWNjXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.15157416423239,10043158.1187926,"2020's"
"45612",2020,"8,461","Eltilerin Savasi","$8,613,864","-","-","$8,613,864","100%","tt11542214","https://m.media-amazon.com/images/M/MV5BMDIzYTUzZDktOGZjNC00YTU1LTkxYTMtMTIzODEwMjJlYWNiXkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.15157416423239,9919503.23661149,"2020's"
"46084",2020,"8,568","Malang","$8,399,765","-","-","$8,399,765","100%","tt9877170","https://m.media-amazon.com/images/M/MV5BMDJiMDQyYTItZTA0NC00NmVlLTg3NGItMjQwOWI2ZjY0MmE5XkEyXkFqcGdeQXVyOTAzMTc2MjA@._V1_QL75_UY281_CR11,0,190,281_.jpg",1.15157416423239,9672952.3596235,"2020's"
"46366",2020,"8,725","Your Eyes Tell","$8,020,474","-","-","$8,020,474","100%","tt11051974","https://m.media-amazon.com/images/M/MV5BMWFiMDJmNzYtMDk0My00NmRmLWEyZmYtZjRjYWEyMTliNTY1XkEyXkFqcGdeQXVyNjE4OTY3NTg@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.15157416423239,9236170.64329763,"2020's"
"46258",2020,"8,744","My Donkey, My Lover & I","$7,973,799","$152,184","1.9%","$7,821,615","98.1%","tt11013434","https://m.media-amazon.com/images/M/MV5BOGQ4YjU4NWMtZGNhYS00MjFiLTgxMTUtNDRlY2ZjYWI3MGQzXkEyXkFqcGdeQXVyMzA4MDA0Mjc@._V1_QL75_UY281_CR9,0,190,281_.jpg",1.15157416423239,9182420.91918208,"2020's"
"45923",2020,"8,768","AI Amok","$7,932,191","-","-","$7,932,191","100%","tt10579380","https://m.media-amazon.com/images/M/MV5BY2QzYzc2NGEtZjI2My00NDk0LTk1NmItOTg1NGUxMzAxNGRiXkEyXkFqcGdeQXVyNzMwMDIzMDA@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.15157416423239,9134506.2213567,"2020's"
"46664",2020,"8,821","The Lost Prince","$7,837,980","-","-","$7,837,980","100%","tt8335482","https://m.media-amazon.com/images/M/MV5BOTJiZWEyNDMtNWNjOC00ZGJhLWExZjYtOTRhZmNlNjg0YzEyXkEyXkFqcGdeQXVyMTA3MzQ4MTc0._V1_QL75_UY281_CR0,0,190,281_.jpg",1.15157416423239,9026015.2677702,"2020's"
"46246",2020,"8,849","Antebellum","$7,792,716","-","-","$7,792,716","100%","tt10065694","https://m.media-amazon.com/images/M/MV5BOTQzYWU3NzktOGQyOC00NGNiLWE3NjAtNzQ0YzRkOTc5ODUzXkEyXkFqcGdeQXVyMjMxOTE0ODA@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.15157416423239,8973890.41480039,"2020's"
"46591",2020,"8,870","The Marriage Escape","$7,760,946","-","-","$7,760,946","100%","tt9911196","https://m.media-amazon.com/images/M/MV5BYjNjZmRkNWEtODZmMi00NWQ0LTk2NjctMzI5NjBjYmFiOTAwXkEyXkFqcGdeQXVyNjY5Mzc0MTU@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.15157416423239,8937304.90360272,"2020's"
"45850",2020,"8,942","The Heist of the Century","$7,627,100","-","-","$7,627,100","100%","tt10948718","https://m.media-amazon.com/images/M/MV5BOGEyOWQ1NDEtY2NhNy00MjRjLWIyZGItMjc2ODdmZmY2NGQ1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UY281_CR11,0,190,281_.jpg",1.15157416423239,8783171.30801688,"2020's"
"45799",2020,"9,014","De Gaulle","$7,501,454","-","-","$7,501,454","100%","tt10880402","https://m.media-amazon.com/images/M/MV5BZTMzOWY1OTAtMWJkNi00ZGJmLTlhODktYmViMTBkODNjOTMwXkEyXkFqcGdeQXVyOTg0MTUyMzU@._V1_QL75_UY281_CR8,0,190,281_.jpg",1.15157416423239,8638480.62057773,"2020's"
"45807",2020,"9,020","Fukushima 50","$7,494,243","-","-","$7,494,243","100%","tt9318772","https://m.media-amazon.com/images/M/MV5BZjU2MTczYTEtOTllNi00NzZlLWE0ZWItMTBiMmFkZjgwZmQyXkEyXkFqcGdeQXVyNjE4OTY3NTg@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.15157416423239,8630176.61927945,"2020's"
"45893",2020,"9,107","The Best Years","$7,354,812","-","-","$7,354,812","100%","tt9392248","https://m.media-amazon.com/images/M/MV5BZDZmNzFlYzMtZWQ5Mi00ZmRiLWI2M2EtYTEzNjAwYWVlZWQ5XkEyXkFqcGdeQXVyMzIwNDY4NDI@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.15157416423239,8469611.48198637,"2020's"
"45669",2020,"9,246","The (UN)perfect Guy","$7,154,649","-","-","$7,154,649","100%","tt10818092","https://m.media-amazon.com/images/M/MV5BOTExMDg0ZjktMTc1OS00MjNjLWJmZTEtYTFiMDQzNGU0NGQ0XkEyXkFqcGdeQXVyMjk1NzAxNg@@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.15157416423239,8239108.94255112,"2020's"
"45332",2020,"9,278","Back to the Wharf","$7,090,000","-","-","$7,090,000","100%","tt11306684","https://m.media-amazon.com/images/M/MV5BNWRlYTY1NjUtODZmNS00YWE5LWI3NmEtZGE1ZTdmZTk5ZDQ5XkEyXkFqcGdeQXVyNzc5MjQ2MTQ@._V1_QL75_UY281_CR6,0,190,281_.jpg",1.15157416423239,8164660.82440766,"2020's"
"46069",2020,"9,282","Adu","$7,085,946","-","-","$7,085,946","100%","tt9616700","https://m.media-amazon.com/images/M/MV5BMTg0NjBiNzItOGZkZS00MDg0LThlNDEtZDEzYmU5MjZhYzg0XkEyXkFqcGdeQXVyODc0OTEyNDU@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.15157416423239,8159992.34274586,"2020's"
"46462",2020,"9,310","Fatale","$7,031,289","$6,306,897","89.7%","$724,392","10.3%","tt8829830","https://m.media-amazon.com/images/M/MV5BZmI2OThhMmYtZjVjOC00NWE3LWIwOGItMWM1MTEzMGNiOTM4XkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_QL75_UX190_CR0,0,190,281_.jpg",1.15157416423239,8097050.75365141,"2020's"
"45403",2020,"9,345","Spycies","$6,989,285","-","-","$6,989,285","100%","tt8028842","https://m.media-amazon.com/images/M/MV5BZDkxZDIzOTgtMmM3ZC00NWRjLWJlNWYtNGVlMjZkODRiYTgwXkEyXkFqcGdeQXVyMTA3MzQ4MTc0._V1_QL75_UX190_CR0,0,190,281_.jpg",1.15157416423239,8048680.03245699,"2020's"
"46509",2020,"9,357","Dragon Rider","$6,974,429","-","-","$6,974,429","100%","tt7080422","https://m.media-amazon.com/images/M/MV5BNDgwZGM3MmMtYmMwNC00NjViLWJkZWItNjZjOTIxN2QzN2Q0XkEyXkFqcGdeQXVyMTAwMzM3NDI3._V1_QL75_UY281_CR5,0,190,281_.jpg",1.15157416423239,8031572.24667316,"2020's"
"46052",2020,"9,385","Jim Button and the Wild 13","$6,934,920","-","-","$6,934,920","100%","tt9839038","https://m.media-amazon.com/images/M/MV5BZDg4ZDdlZWMtOTk1Zi00NjI2LWEwZmQtOTFlNzVjYjQxOTQxXkEyXkFqcGdeQXVyMDU5MDEyMA@@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.15157416423239,7986074.7030185,"2020's"
