"","Year","Rank","Title","Worldwide Lifetime Gross","Domestic Lifetime Gross","Domestic %","Foreign Lifetime Gross","Foreign %","tt","img","adj","rev","dec"
"4439",1997,"12,366","8 Heads in a Duffel Bag","$3,602,884","$3,602,884","100%","$0","-","tt0118541","https://m.media-amazon.com/images/M/MV5BMWQyOTZhYmUtZTE3NC00MTg5LWE3YzAtNjI0YmFlOWYwZGM1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.85661957090529,6689184.94610152,"1990's"
"4451",1997,"12,371","The Pest","$3,600,616","$3,600,616","100%","$0","-","tt0119887","https://m.media-amazon.com/images/M/MV5BNjZhNzg2OWQtMDBkYi00MTY5LTkxMDItMDc2MzVmNGU1MzM5XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.85661957090529,6684974.1329147,"1990's"
"4311",1997,"12,416","Cats Don't Dance","$3,566,637","$3,566,637","100%","$0","-","tt0118829","https://m.media-amazon.com/images/M/MV5BYjEyNmY0NDItOGZiMS00NjE2LTg5OTItNTRjMzZjMjI5OTUxXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UY281_CR1,0,190,281_.jpg",1.85661957090529,6621888.05651491,"1990's"
"4437",1997,"12,474","'Til There Was You","$3,525,125","$3,525,125","100%","$0","-","tt0118523","https://m.media-amazon.com/images/M/MV5BMGRiMWZjNGMtMzE4MC00NzExLTkyMjQtYTNmYTYyOTM4ODQ4XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UY281_CR0,0,190,281_.jpg",1.85661957090529,6544816.06488749,"1990's"
"4290",1997,"12,582","Free Willy 3: The Rescue","$3,446,539","$3,446,539","100%","$0","-","tt0119152","https://m.media-amazon.com/images/M/MV5BMTA2ZmNkZDYtZjE2MC00ZmY0LWI5YjctMTI3NDcxMTNiMDIxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,1,190,281_.jpg",1.85661957090529,6398911.75928833,"1990's"
"4270",1997,"12,659","The MatchMaker","$3,392,080","$3,392,080","100%","$0","-","tt0119632","https://m.media-amazon.com/images/M/MV5BNzJlZTNmMzMtOGM1MS00ODZhLWFmMGMtZmZmYjBjYmU0YWZjXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX190_CR0,1,190,281_.jpg",1.85661957090529,6297802.1140764,"1990's"
"4407",1997,"12,746","A Smile Like Yours","$3,330,352","$3,330,352","100%","$0","-","tt0120151","https://m.media-amazon.com/images/M/MV5BMDMyMWQxZDAtMjE1Yi00ZDAzLWE1MjQtZWQwYjNmNmIyZTYyXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX190_CR0,1,190,281_.jpg",1.85661957090529,6183196.70120356,"1990's"
"4248",1997,"12,850","The Sweet Hereafter","$3,263,585","$3,263,585","100%","$0","-","tt0120255","https://m.media-amazon.com/images/M/MV5BZTYxYzhlMTItOWQwNC00ZjFmLWFiYzMtNzQ2M2NjN2E3YmIxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR2,0,190,281_.jpg",1.85661957090529,6059235.78231293,"1990's"
"4273",1997,"13,334","Love! Valour! Compassion!","$2,977,807","$2,977,807","100%","$0","-","tt0119578","https://m.media-amazon.com/images/M/MV5BYWY4MzE2NWUtNTU1Yi00ODI1LWI2ZTMtNmVhNmZmNDQxMzMxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,3,190,281_.jpg",1.85661957090529,5528654.75457876,"1990's"
"4315",1997,"13,402","Waiting for Guffman","$2,923,982","$2,923,982","100%","$0","-","tt0118111","https://m.media-amazon.com/images/M/MV5BYWY4OGVjOTctYTViZC00MWQzLWIyNjYtM2JmOWIzZGQwNWYyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.85661957090529,5428722.20617478,"1990's"
"4403",1997,"13,629","In the Company of Men","$2,804,473","$2,804,473","100%","$0","-","tt0119361","https://m.media-amazon.com/images/M/MV5BYmFiZTI1MDUtNGYyMi00ZTRkLWE1Y2UtZWY0ZDZiZTBiMjRmXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.85661957090529,5206839.45787546,"1990's"
"4274",1997,"13,929","One Night Stand","$2,642,983","$2,642,983","100%","$0","-","tt0119832","https://m.media-amazon.com/images/M/MV5BYmM0ODFjZGEtYWQ2YS00NTk1LTkwODYtYTdjY2NkZDgzMzgwXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UY281_CR2,0,190,281_.jpg",1.85661957090529,4907013.96336996,"1990's"
"4363",1997,"14,051","Brassed Off","$2,583,621","$2,576,331","99.7%","$7,290","0.3%","tt0115744","https://m.media-amazon.com/images/M/MV5BY2Y5NDU2MmYtOGZiYy00MTAyLTgyYTctZGU2YjQ0YzQ3NDllXkEyXkFqcGdeQXVyMTk0MjQ3Nzk@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.85661957090529,4796801.31240188,"1990's"
"4272",1997,"14,286","Afterglow","$2,465,960","$2,465,960","100%","$0","-","tt0118566","https://m.media-amazon.com/images/M/MV5BYjVlYjYzNzktYjA4Ny00ZTk2LTlmNTUtYTI5OTZkOTE2YzU4XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_QL75_UY281_CR1,0,190,281_.jpg",1.85661957090529,4578349.5970696,"1990's"
"4309",1997,"14,409","Career Girls","$2,416,734","$2,416,734","100%","$0","-","tt0118818","https://m.media-amazon.com/images/M/MV5BNzZiNzNjOGItNzVlZC00MGU0LTgyMDItZGJjZTFiOTZmZDU2XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_QL75_UX190_CR0,1,190,281_.jpg",1.85661957090529,4486955.64207221,"1990's"
"4361",1997,"14,505","Smilla's Sense of Snow","$2,372,903","$2,372,903","100%","$0","-","tt0120152","https://m.media-amazon.com/images/M/MV5BZDQ0OWJmNDItNTEwMS00M2E5LTg2NDEtNDM5YjRhZjFiOWM3XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.85661957090529,4405578.14965986,"1990's"
"4376",1997,"14,506","The Pillow Book","$2,372,744","$2,372,744","100%","$0","-","tt0114134","https://m.media-amazon.com/images/M/MV5BMzFlYzRlNDctOGE2Yy00YTc1LTg0MGYtYjU0MGZmZTRhYjcyXkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_QL75_UY281_CR3,0,190,281_.jpg",1.85661957090529,4405282.94714809,"1990's"
"4417",1997,"14,642","Shadow Conspiracy","$2,312,463","$2,312,463","100%","$0","-","tt0120107","https://m.media-amazon.com/images/M/MV5BNWUwNWVlMzktMTg2YS00MzJiLTgzZjctMDY3MmJmM2M1MTIxXkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.85661957090529,4293364.06279435,"1990's"
"4396",1997,"14,719","Snowriders II","$2,287,639","$2,287,639","100%","$0","-","tt0126036","https://m.media-amazon.com/images/M/MV5BMTY3MDYzNTQzMF5BMl5BanBnXkFtZTcwNTg2NjAzMQ@@._V1_QL75_UX190_CR0,34,190,281_.jpg",1.85661957090529,4247275.3385662,"1990's"
"4341",1997,"15,012","Ma vie en rose","$2,162,043","$2,162,043","100%","$0","-","tt0119590","https://m.media-amazon.com/images/M/MV5BNmFkMjQ5M2ItY2ZiNi00Njg1LTkwMWItMTI2MGIzY2VhMDE5XkEyXkFqcGdeQXVyODU5MDg5OTY@._V1_QL75_UY281_CR2,0,190,281_.jpg",1.85661957090529,4014091.34693878,"1990's"
"4322",1997,"15,181","The Daytrippers","$2,099,677","$2,099,677","100%","$0","-","tt0116041","https://m.media-amazon.com/images/M/MV5BNTJhMGM4ODItNzk3MS00MmMxLTgyZmEtNGEwNDNhOTAwYzc0XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UX190_CR0,1,190,281_.jpg",1.85661957090529,3898301.4107797,"1990's"
"4173",1997,"15,461","Paradise Road","$2,007,100","$2,007,100","100%","$0","-","tt0119859","https://m.media-amazon.com/images/M/MV5BMjczNTdhYzctNjU1OC00N2M1LTlkYzktNGRiM2E3NjI0ODM0XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,1,190,281_.jpg",1.85661957090529,3726421.140764,"1990's"
"4294",1997,"15,665","Masterminds","$1,935,539","$1,935,539","100%","$0","-","tt0119630","https://m.media-amazon.com/images/M/MV5BNWUzN2M4ZGYtYTA1Yy00MTFhLTkzMjEtN2VkMDY4Y2IyNTUyXkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_QL75_UX190_CR0,1,190,281_.jpg",1.85661957090529,3593559.58765044,"1990's"
"4286",1997,"15,699","Kiss Me, Guido","$1,918,497","$1,918,497","100%","$0","-","tt0119465","https://m.media-amazon.com/images/M/MV5BMzMyNTE4Mjk4MF5BMl5BanBnXkFtZTcwNTMwMjEyMQ@@._V1_QL75_UY281_CR3,0,190,281_.jpg",1.85661957090529,3561919.07692308,"1990's"
"4252",1997,"15,905","Washington Square","$1,851,761","$1,851,761","100%","$0","-","tt0120481","https://m.media-amazon.com/images/M/MV5BYWYyMzM2YzMtYjkyYi00YTUyLWI1OTktNWFhYTc0YmM2YTc2XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.85661957090529,3438015.71323914,"1990's"
"4183",1997,"16,341","Steel","$1,710,972","$1,710,972","100%","$0","-","tt0120207","https://m.media-amazon.com/images/M/MV5BOGQ2ZTU0NjMtNjY0Ny00OGUxLWI5ZjItNzNmZDMzODhlMTY2XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.85661957090529,3176624.10047096,"1990's"
"4319",1997,"16,690","Rhyme & Reason","$1,608,277","$1,608,277","100%","$0","-","tt0120014","https://m.media-amazon.com/images/M/MV5BMTI5MTgxODI0Nl5BMl5BanBnXkFtZTYwNzg3MDU5._V1_QL75_UY281_CR4,0,190,281_.jpg",1.85661957090529,2985958.55363684,"1990's"
"4258",1997,"16,822","City of Industry","$1,568,258","$1,568,258","100%","$0","-","tt0118859","https://m.media-amazon.com/images/M/MV5BYWMzMzJmZTEtMzk3YS00ZWI2LWJjYzktYjE1NWNmYzQyZmI0XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UY281_CR0,0,190,281_.jpg",1.85661957090529,2911658.49502878,"1990's"
"4262",1997,"17,203","When the Cat's Away","$1,474,628","$1,474,628","100%","$0","-","tt0115856","https://m.media-amazon.com/images/M/MV5BMTI0OTEyOTY1M15BMl5BanBnXkFtZTYwNzk0NDg5._V1_QL75_UY281_CR4,0,190,281_.jpg",1.85661957090529,2737823.20460492,"1990's"
"4428",1997,"17,937","Ponette","$1,300,377","$1,300,377","100%","$0","-","tt0117359","https://m.media-amazon.com/images/M/MV5BZDgzZmY2MDYtM2JhNy00MzUwLWI3MzUtNTlhMmQ5MzY0ZDNhXkEyXkFqcGdeQXVyNzgzODI1OTE@._V1_QL75_UY281_CR11,0,190,281_.jpg",1.85661957090529,2414305.3877551,"1990's"
"4289",1997,"18,920","Temptress Moon","$1,100,788","$1,100,788","100%","$0","-","tt0116295","https://m.media-amazon.com/images/M/MV5BY2U4ODRlZTktYTY0ZC00ZmFiLWFmNzMtNDE3OGNiNzllYjAwXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.85661957090529,2043744.54421769,"1990's"
"4316",1997,"18,956","Blood and Wine","$1,094,668","$1,094,668","100%","$0","-","tt0115710","https://m.media-amazon.com/images/M/MV5BYmJlOTYzOTQtYjM3Yi00NDY3LWEzNDAtNzIxYmFjN2Q2MWNkXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.85661957090529,2032382.03244375,"1990's"
"4353",1997,"19,029","The Tango Lesson","$1,080,192","$1,080,192","100%","$0","-","tt0120275","https://m.media-amazon.com/images/M/MV5BNDBhNmMwZTAtYjkwNC00MDIxLWI0MzAtZTkxNmRlMGQxYTEwXkEyXkFqcGdeQXVyMTk0MjQ3Nzk@._V1_QL75_UY281_CR0,0,190,281_.jpg",1.85661957090529,2005505.60753532,"1990's"
"4390",1997,"19,448","Shiloh","$1,007,822","$1,007,822","100%","$0","-","tt0120118","https://m.media-amazon.com/images/M/MV5BYzAzNTNiZTItMGJkOC00OGZlLThjMmQtYWU4ZWQwZmE5YjQxXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UY281_CR3,0,190,281_.jpg",1.85661957090529,1871142.04918891,"1990's"
"4243",1997,"19,876","Female Perversions","$926,954","$926,954","100%","$0","-","tt0116293","https://m.media-amazon.com/images/M/MV5BMWEwNTdlZTktYWNlMC00MWUyLWFiYjQtNjNjOWMxMjZhNjk5XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UY281_CR1,0,190,281_.jpg",1.85661957090529,1721000.93772894,"1990's"
"4166",1997,"19,911","Prisoner of the Mountains","$921,886","$790,078","85.7%","$131,808","14.3%","tt0116754","https://m.media-amazon.com/images/M/MV5BZGZjMTc4ZDgtYTRkZS00NzY2LTlhMzMtODJmZGJhOTI4NjFlXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX190_CR0,7,190,281_.jpg",1.85661957090529,1711591.58974359,"1990's"
"4431",1997,"19,916","Contempt","$920,316","$903,986","98.2%","$16,330","1.8%","tt0057345","https://m.media-amazon.com/images/M/MV5BMGNhNjYxYmUtMGI5Zi00N2MxLTkzYTctYjEyNWQ1YTk4MTc0XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_QL75_UY281_CR6,0,190,281_.jpg",1.85661957090529,1708676.69701727,"1990's"
"4402",1997,"19,918","When Night Is Falling","$919,671","$919,671","100%","$0","-","tt0114916","https://m.media-amazon.com/images/M/MV5BNGUxMDM1ODEtZjhjZi00NjVjLWEwNmUtNmZmOTQ1MzQxNmQ3XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UY281_CR2,0,190,281_.jpg",1.85661957090529,1707479.17739403,"1990's"
"4450",1997,"20,025","Guantanamera","$903,840","$903,840","100%","$0","-","tt0109949","https://m.media-amazon.com/images/M/MV5BZTY5YzM1NWMtNmVlNS00MGM3LTg5ZTQtMmU5YzRkNTI0NjJiXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_QL75_UY281_CR11,0,190,281_.jpg",1.85661957090529,1678087.03296703,"1990's"
"4336",1997,"20,175","Fast, Cheap & Out of Control","$878,960","$878,960","100%","$0","-","tt0119107","https://m.media-amazon.com/images/M/MV5BNWMwNjZhOWUtN2UxZC00OWE1LTljNmMtZjc0MDk4MWE3MmEzXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX190_CR0,1,190,281_.jpg",1.85661957090529,1631894.33804291,"1990's"
"4380",1997,"20,233","The Winter Guest","$870,290","$870,290","100%","$0","-","tt0120521","https://m.media-amazon.com/images/M/MV5BMWY0MWZmYWQtNWRiMy00ODBlLTk1NWEtNmRjZTNiMDgyNmI3XkEyXkFqcGdeQXVyNzQ5MzY0NjM@._V1_QL75_UX190_CR0,7,190,281_.jpg",1.85661957090529,1615797.44636316,"1990's"
"4412",1997,"20,311","Anna Karenina","$858,553","$858,553","100%","$0","-","tt0118623","https://m.media-amazon.com/images/M/MV5BNjkwYzFkMjgtNGEwNy00MmFiLWEwMmEtMzJhYWI0MDQ0MDIzXkEyXkFqcGdeQXVyMjQ3NzUxOTM@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.85661957090529,1594006.30245945,"1990's"
"4245",1997,"20,457","Children of the Revolution","$838,368","$838,368","100%","$0","-","tt0115886","https://m.media-amazon.com/images/M/MV5BMjA3ODI2MDU5Nl5BMl5BanBnXkFtZTcwMzUyNTQyMQ@@._V1_QL75_UY281_CR3,0,190,281_.jpg",1.85661957090529,1556530.43642072,"1990's"
"4441",1997,"20,709","Kiss or Kill","$801,728","$796,681","99.4%","$5,047","0.6%","tt0119467","https://m.media-amazon.com/images/M/MV5BMTQ1NzkyNDk2OF5BMl5BanBnXkFtZTcwNDcwNDMzMQ@@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.85661957090529,1488503.89534275,"1990's"
"4348",1997,"20,829","Box of Moonlight","$782,641","$782,641","100%","$0","-","tt0115738","https://m.media-amazon.com/images/M/MV5BN2ViYTZlM2ItYjU2OC00Njc2LWI2NWQtYjlmMDUxM2UyZTYxXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UX190_CR0,1,190,281_.jpg",1.85661957090529,1453066.59759288,"1990's"
"4204",1997,"20,953","Happy Together","$767,127","$320,319","41.8%","$446,808","58.2%","tt0118845","https://m.media-amazon.com/images/M/MV5BMTc4ODY4MjY2MF5BMl5BanBnXkFtZTcwNTE0MDMzNA@@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.85661957090529,1424263.00156986,"1990's"
"4208",1997,"21,359","The Van","$712,095","$712,095","100%","$0","-","tt0118064","https://m.media-amazon.com/images/M/MV5BMTRlZGI1NzUtMWU4Yy00Y2RkLWFlMmQtOTE2YWNhMWEzY2Q5XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX190_CR0,8,190,281_.jpg",1.85661957090529,1322089.5133438,"1990's"
"4292",1997,"21,551","A Chef in Love","$686,704","$686,704","100%","$0","-","tt0117050","https://m.media-amazon.com/images/M/MV5BMjUzMmRmMDgtOTI1YS00NmQwLWE5OGMtODY4NjY2OGM4MDBiXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.85661957090529,1274948.08581894,"1990's"
"4180",1997,"21,771","Star Maps","$661,465","$661,465","100%","$0","-","tt0120197","https://m.media-amazon.com/images/M/MV5BYmQ1NDcxZTAtYWRlNS00YTVkLWIyOGEtMGY0YTQ1NjNmZjAzXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX190_CR0,1,190,281_.jpg",1.85661957090529,1228088.86446886,"1990's"
"4163",1997,"21,817","SubUrbia","$656,747","$656,747","100%","$0","-","tt0120238","https://m.media-amazon.com/images/M/MV5BMjllMGZhMjctNTU0MS00ZDgzLTg1YTgtMDM2N2NmMzc0OTY4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_QL75_UX190_CR0,1,190,281_.jpg",1.85661957090529,1219329.33333333,"1990's"
"4372",1997,"22,085","The House of Yes","$626,057","$626,057","100%","$0","-","tt0119324","https://m.media-amazon.com/images/M/MV5BMjI5MjMxNzYxOF5BMl5BanBnXkFtZTgwNDQ4MzMzNzE@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.85661957090529,1162349.67870225,"1990's"
"4195",1997,"22,301","Love Serenade","$604,523","$604,523","100%","$0","-","tt0116930","https://m.media-amazon.com/images/M/MV5BMTMyNDMxNTU2M15BMl5BanBnXkFtZTcwNjg0MDgyMQ@@._V1_QL75_UY281_CR3,0,190,281_.jpg",1.85661957090529,1122369.23286238,"1990's"
"4255",1997,"22,426","The Promise","$592,543","$592,543","100%","$0","-","tt0117398","https://m.media-amazon.com/images/M/MV5BNjE4OWI0NGYtOWRkMC00MDA3LTg4YTEtYzhlOGZkZjVmZmQ5XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_QL75_UY281_CR11,0,190,281_.jpg",1.85661957090529,1100126.93040293,"1990's"
"4175",1997,"22,463","Prefontaine","$589,304","$589,304","100%","$0","-","tt0119937","https://m.media-amazon.com/images/M/MV5BMTk2MzE0NjQ0Nl5BMl5BanBnXkFtZTcwMzUxMjkxMQ@@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.85661957090529,1094113.33961277,"1990's"
"4405",1997,"22,842","Commandments","$548,561","$548,561","100%","$0","-","tt0115927","https://m.media-amazon.com/images/M/MV5BYzZhMDhkMjItNTNkYi00NzA5LTk3M2ItMTVlYzEyZjgzODAwXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UY281_CR1,0,190,281_.jpg",1.85661957090529,1018469.08843537,"1990's"
"4205",1997,"22,906","Dream with the Fishes","$543,708","$543,708","100%","$0","-","tt0119019","https://m.media-amazon.com/images/M/MV5BY2U1MWY5YmYtZDM2ZS00MTE0LTkzMTYtMjc3ZjUyN2Q0NGQ4XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UY281_CR11,0,190,281_.jpg",1.85661957090529,1009458.91365777,"1990's"
"4264",1997,"22,929","Broken English","$541,377","$541,377","100%","$0","-","tt0115760","https://m.media-amazon.com/images/M/MV5BNzA2MjBjZjQtNWZkMi00OTg4LTgyZjMtN2YwZGZkODFkOTJiXkEyXkFqcGdeQXVyMjgxNjIyMDY@._V1_QL75_UX190_CR0,1,190,281_.jpg",1.85661957090529,1005131.13343799,"1990's"
"4663",1998,"196","Armageddon","$553,709,788","$201,578,182","36.4%","$352,131,606","63.6%","tt0120591","https://m.media-amazon.com/images/M/MV5BMGM0NzE2YjgtZGQ4YS00MmY3LTg4ZDMtYjUwNTNiNTJhNTQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR3,0,190,281_.jpg",1.82886597938144,1012660993.72371,"1990's"
"4737",1998,"245","Saving Private Ryan","$482,349,603","$217,049,603","45%","$265,300,000","55%","tt0120815","https://m.media-amazon.com/images/M/MV5BZjhkMDM4MWItZTVjOC00ZDRhLThmYTAtM2I5NzBmNmNlMzI1XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_QL75_UY281_CR1,0,190,281_.jpg",1.82886597938144,882152779.094845,"1990's"
"4775",1998,"363","Godzilla","$379,014,294","$136,314,294","36%","$242,700,000","64%","tt0120685","https://m.media-amazon.com/images/M/MV5BNjFlOTI2OGQtMzg0YS00ZGE4LTkwMjEtZDUzYThlOTU5YjQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.82886597938144,693166347.995876,"1990's"
"4487",1998,"381","There's Something About Mary","$369,884,651","$176,484,651","47.7%","$193,400,000","52.3%","tt0129387","https://m.media-amazon.com/images/M/MV5BZWFlZjE5OTYtNWY0ZC00MzgzLTg5MjUtYTFkZjk2NjJkYjM0XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.82886597938144,676469454.509278,"1990's"
"4498",1998,"393","A Bug's Life","$363,258,859","$162,798,565","44.8%","$200,460,294","55.2%","tt0120623","https://m.media-amazon.com/images/M/MV5BNThmZGY4NzgtMTM4OC00NzNkLWEwNmEtMjdhMGY5YTc1NDE4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,6,190,281_.jpg",1.82886597938144,664351768.934021,"1990's"
"4721",1998,"428","Deep Impact","$349,464,664","$140,464,664","40.2%","$209,000,000","59.8%","tt0120647","https://m.media-amazon.com/images/M/MV5BYTUwMTY1YmMtN2U5NC00YjkzLTg0YWQtZmEwNTEzZjdkNzQ2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.82886597938144,639124034.985567,"1990's"
"4473",1998,"516","Mulan","$304,320,254","$120,620,254","39.6%","$183,700,000","60.4%","tt0120762","https://m.media-amazon.com/images/M/MV5BODkxNGQ1NWYtNzg0Ny00Yjg3LThmZTItMjE2YjhmZTQ0ODY5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.82886597938144,556560959.37732,"1990's"
"4456",1998,"546","Doctor Dolittle","$294,456,605","$144,156,605","49%","$150,300,000","51%","tt0118998","https://m.media-amazon.com/images/M/MV5BNGVmYjI4ZjktMjVkNi00ZTRlLWJlYTMtNzMxYjQ0ZDIyZWNmXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.82886597938144,538521667.28866,"1990's"
"4669",1998,"555","Shakespeare in Love","$289,317,794","$100,317,794","34.7%","$189,000,000","65.3%","tt0138097","https://m.media-amazon.com/images/M/MV5BM2ZkNjM5MjEtNTBlMC00OTI5LTgyYmEtZDljMzNmNzhiNzY0XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.82886597938144,529123470.676289,"1990's"
"4727",1998,"567","Lethal Weapon 4","$285,444,603","$130,444,603","45.7%","$155,000,000","54.3%","tt0122151","https://m.media-amazon.com/images/M/MV5BYmU2YTYwYmUtMTYzOC00YzJmLTk1NDktMzU4YzA3Njc1ZmY0XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_QL75_UX190_CR0,9,190,281_.jpg",1.82886597938144,522039923.424742,"1990's"
"4763",1998,"607","The Truman Show","$264,118,201","$125,618,201","47.6%","$138,500,000","52.4%","tt0120382","https://m.media-amazon.com/images/M/MV5BMDIzODcyY2EtMmY2MC00ZWVlLTgwMzAtMjQwOWUyNmJjNTYyXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.82886597938144,483036792.34433,"1990's"
"4798",1998,"647","Enemy of the State","$250,849,789","$111,549,836","44.5%","$139,299,953","55.5%","tt0120660","https://m.media-amazon.com/images/M/MV5BMWI0Y2NhMzMtYTE5ZS00MDlhLTg0ZjEtMjAwZmEwNTc0ODc2XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.82886597938144,458770645.037113,"1990's"
"4779",1998,"648","You've Got Mail","$250,821,495","$115,821,495","46.2%","$135,000,000","53.8%","tt0128853","https://m.media-amazon.com/images/M/MV5BZTcxNzgzZjMtYzZiZC00MmE1LTg3MzQtZDAxMTYyZWE4MDNhL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.82886597938144,458718899.103093,"1990's"
"4773",1998,"652","The Mask of Zorro","$250,288,523","$94,095,523","37.6%","$156,193,000","62.4%","tt0120746","https://m.media-amazon.com/images/M/MV5BMzg4ZjQ4OGUtZjkxMi00Y2I2LWEzNTAtODI2ZjkxMGVjNTQwXkEyXkFqcGdeQXVyNjgxNTAwNjQ@._V1_QL75_UX190_CR0,1,190,281_.jpg",1.82886597938144,457744164.74433,"1990's"
"4612",1998,"674","Rush Hour","$244,721,064","$141,186,864","57.7%","$103,534,200","42.3%","tt0120812","https://m.media-amazon.com/images/M/MV5BYWM2NDZmYmYtNzlmZC00M2MyLWJmOGUtMjhiYmQ2OGU1YTE1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR1,0,190,281_.jpg",1.82886597938144,447562028.387629,"1990's"
"4750",1998,"723","Life Is Beautiful","$230,098,753","$57,563,264","25%","$172,535,489","75%","tt0118799","https://m.media-amazon.com/images/M/MV5BYmJmM2Q4NmMtYThmNC00ZjRlLWEyZmItZTIwOTBlZDQ3NTQ1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,1,190,281_.jpg",1.82886597938144,420819781.259794,"1990's"
